PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	Yes	No	Under Vote	Over Vote
Pct 1149	VBM	1149	1	806	265	32.88	114	131	20	0
Pct 1152	Election Day	1152	1	775	142	18.32	55	76	11	0
Pct 1152	VBM	1152	1	775	266	34.32	120	130	16	0
Pct 1153	Election Day	1153	1	799	156	19.52	63	84	9	0
Pct 1153	VBM	1153	1	799	263	32.92	126	125	13	0
Pct 7001	Election Day	7001	1	625	132	21.12	26	96	10	0
Pct 7001	VBM	7001	1	625	190	30.40	49	132	9	0
Pct 7002	Election Day	7002	1	820	155	18.90	48	94	13	0
Pct 7002	VBM	7002	1	820	253	30.85	97	137	20	0
Pct 7003	Election Day	7003	1	789	219	27.76	65	140	14	0
Pct 7003	VBM	7003	1	789	292	37.01	72	205	14	0
Pct 7004	Election Day	7004	1	786	204	25.95	53	137	14	0
Pct 7004	VBM	7004	1	786	256	32.57	75	166	15	0
Pct 7005	Election Day	7005	1	770	237	30.78	68	149	20	0
Pct 7005	VBM	7005	1	770	257	33.38	83	162	11	0
Pct 7006	Election Day	7006	1	824	227	27.55	66	148	12	0
Pct 7006	VBM	7006	1	824	238	28.88	74	155	10	0
Pct 7007	Election Day	7007	1	873	226	25.89	60	145	20	0
Pct 7007	VBM	7007	1	873	306	35.05	92	199	15	0
Pct 7008	Election Day	7008	1	784	247	31.51	53	175	18	0
Pct 7008	VBM	7008	1	784	294	37.50	104	173	18	0
Pct 7009	Election Day	7009	1	809	160	19.78	56	97	9	0
Pct 7009	VBM	7009	1	809	276	34.12	99	169	11	0
Pct 7011	Election Day	7011	1	905	150	16.57	61	82	7	0
Pct 7011	VBM	7011	1	905	165	18.23	52	104	9	0
Pct 7012	Election Day	7012	1	903	261	28.90	75	171	15	0
Pct 7012	VBM	7012	1	903	292	32.34	80	195	16	0
Pct 7013	Election Day	7013	1	598	141	23.58	45	79	17	0
Pct 7013	VBM	7013	1	598	167	27.93	50	117	4	1
Pct 7014	Election Day	7014	1	934	228	24.41	68	144	17	0
Pct 7014	VBM	7014	1	934	277	29.66	70	204	9	0
Pct 7015 MB	Election Day	7015	1	69	0	0.00	0	0	0	0
Pct 7015 MB	VBM	7015	1	69	28	40.58	6	22	0	0
Pct 7016	Election Day	7016	1	816	128	15.69	55	62	11	0
Pct 7016	VBM	7016	1	816	190	23.28	73	106	13	0
Pct 7017	Election Day	7017	1	670	96	14.33	34	56	4	0
Pct 7017	VBM	7017	1	670	144	21.49	46	86	11	0
Pct 7018	Election Day	7018	1	849	118	13.90	33	82	6	0
Pct 7018	VBM	7018	1	849	315	37.10	143	160	19	0
Pct 7019	Election Day	7019	1	857	135	15.75	43	79	13	0
Pct 7019	VBM	7019	1	857	314	36.64	128	148	33	0
Pct 7021	Election Day	7021	1	852	139	16.31	41	81	17	0
Pct 7021	VBM	7021	1	852	214	25.12	93	110	15	0
Pct 7022	Election Day	7022	1	894	166	18.57	67	90	6	0
Pct 7022	VBM	7022	1	894	247	27.63	98	142	12	1
Pct 7023	Election Day	7023	1	830	134	16.14	51	80	4	0
Pct 7023	VBM	7023	1	830	253	30.48	85	151	17	0
Pct 7024	Election Day	7024	1	274	24	8.76	13	9	1	0
Pct 7024	VBM	7024	1	274	22	8.03	11	11	0	0
Pct 7025	Election Day	7025	1	409	55	13.45	18	34	3	0
Pct 7025	VBM	7025	1	409	71	17.36	12	46	2	0
Pct 7026	Election Day	7026	1	861	98	11.38	39	47	12	0
Pct 7026	VBM	7026	1	861	334	38.79	174	132	32	0
Pct 7027	Election Day	7027	1	770	141	18.31	56	68	14	0
Pct 7027	VBM	7027	1	770	241	31.30	103	117	17	0
Pct 7028	Election Day	7028	1	777	152	19.56	51	95	5	1
Pct 7028	VBM	7028	1	777	161	20.72	64	82	6	0
Pct 7029	Election Day	7029	1	813	105	12.92	44	57	4	0
Pct 7029	VBM	7029	1	813	144	17.71	58	89	9	0
Pct 7030	Election Day	7030	1	686	108	15.74	45	51	13	0
Pct 7030	VBM	7030	1	686	258	37.61	136	105	21	0
Pct 7031	Election Day	7031	1	368	35	9.51	13	18	3	0
Pct 7031	VBM	7031	1	368	173	47.01	83	71	15	0
Pct 7032	Election Day	7032	1	815	109	13.37	39	58	13	0
Pct 7032	VBM	7032	1	815	228	27.98	98	112	16	0
Pct 7033	Election Day	7033	1	705	157	22.27	69	74	14	0
Pct 7033	VBM	7033	1	705	151	21.42	62	82	6	0
Pct 7034	Election Day	7034	1	781	139	17.80	53	73	11	0
Pct 7034	VBM	7034	1	781	119	15.24	47	66	4	0
Pct 7035	Election Day	7035	1	310	70	22.58	31	38	2	0
Pct 7035	VBM	7035	1	310	63	20.32	21	40	7	0
Pct 7036	Election Day	7036	1	808	83	10.27	38	40	4	0
Pct 7036	VBM	7036	1	808	235	29.08	117	106	12	0
Pct 7037	Election Day	7037	1	695	66	9.50	31	26	8	0
Pct 7037	VBM	7037	1	695	70	10.07	29	36	5	0
Pct 7038	Election Day	7038	1	817	98	12.00	48	42	10	0
Pct 7038	VBM	7038	1	817	246	30.11	111	119	13	1
Pct 7039	Election Day	7039	1	717	121	16.88	47	62	11	0
Pct 7039	VBM	7039	1	717	203	28.31	94	96	13	0
Pct 7041 MB	Election Day	7041	1	52	1	1.92	0	0	1	0
Pct 7041 MB	VBM	7041	1	52	21	40.38	12	10	0	0
Pct 7042	Election Day	7042	1	600	85	14.17	27	53	4	0
Pct 7042	VBM	7042	1	600	198	33.00	86	92	18	0
Pct 7043	Election Day	7043	1	793	100	12.61	37	60	4	0
Pct 7043	VBM	7043	1	793	252	31.78	111	123	15	0
Pct 7044	Election Day	7044	1	738	88	11.92	34	45	8	0
Pct 7044	VBM	7044	1	738	104	14.09	42	54	5	0
Pct 7045	Election Day	7045	1	697	109	15.64	37	62	10	0
Pct 7045	VBM	7045	1	697	258	37.02	138	89	33	0
Pct 7046	Election Day	7046	1	385	58	15.06	33	21	5	0
Pct 7046	VBM	7046	1	385	130	33.77	56	67	6	0
Pct 7047	Election Day	7047	1	742	105	14.15	50	48	7	0
Pct 7047	VBM	7047	1	742	283	38.14	150	109	22	0
Pct 7048	Election Day	7048	1	730	93	12.74	36	54	2	0
Pct 7048	VBM	7048	1	730	223	30.55	105	99	22	0
Pct 7049	Election Day	7049	1	729	140	19.20	74	54	7	0
Pct 7049	VBM	7049	1	729	219	30.04	101	97	19	0
Pct 7051	Election Day	7051	1	777	94	12.10	28	47	20	0
Pct 7051	VBM	7051	1	777	301	38.74	172	116	14	0
Pct 7052	Election Day	7052	1	759	125	16.47	56	56	12	0
Pct 7052	VBM	7052	1	759	263	34.65	136	106	25	0
Pct 7053	Election Day	7053	1	407	37	9.09	13	23	1	0
Pct 7053	VBM	7053	1	407	175	43.00	83	81	9	0
Pct 7054	Election Day	7054	1	795	138	17.36	47	77	14	0
Pct 7054	VBM	7054	1	795	213	26.79	85	114	14	0
Pct 7101 MB	Election Day	7101	1	113	2	1.77	1	0	1	0
Pct 7101 MB	VBM	7101	1	113	54	47.79	12	39	3	0
Pct 7201	Election Day	7201	1	828	158	19.08	54	86	18	0
Pct 7201	VBM	7201	1	828	279	33.70	95	164	14	0
Pct 7202	Election Day	7202	1	744	177	23.79	67	93	15	0
Pct 7202	VBM	7202	1	744	249	33.47	98	134	12	0
Pct 7203	Election Day	7203	1	755	172	22.78	63	99	10	0
Pct 7203	VBM	7203	1	755	203	26.89	69	117	13	1
Pct 7204	Election Day	7204	1	790	166	21.01	60	96	11	0
Pct 7204	VBM	7204	1	790	280	35.44	104	163	15	0
Pct 7205	Election Day	7205	1	822	182	22.14	60	109	14	0
Pct 7205	VBM	7205	1	822	319	38.81	121	176	23	1
Pct 7206	Election Day	7206	1	325	84	25.85	21	58	6	0
Pct 7206	VBM	7206	1	325	85	26.15	25	53	8	0
Pct 7207	Election Day	7207	1	533	113	21.20	32	62	20	0
Pct 7207	VBM	7207	1	533	136	25.52	38	86	12	0
Pct 7208	Election Day	7208	1	542	85	15.68	25	49	12	0
Pct 7208	VBM	7208	1	542	183	33.76	71	104	11	0
Pct 7209	Election Day	7209	1	491	69	14.05	22	36	8	0
Pct 7209	VBM	7209	1	491	251	51.12	86	147	15	0
Pct 7301	Election Day	7301	1	834	156	18.71	67	74	15	0
Pct 7301	VBM	7301	1	834	254	30.46	119	115	19	0
Pct 7302	Election Day	7302	1	708	148	20.90	44	86	16	0
Pct 7302	VBM	7302	1	708	305	43.08	118	161	25	0
Pct 7303	Election Day	7303	1	839	188	22.41	74	94	21	0
Pct 7303	VBM	7303	1	839	239	28.49	99	115	25	0
Pct 7304	Election Day	7304	1	860	199	23.14	66	117	16	0
Pct 7304	VBM	7304	1	860	282	32.79	107	154	21	0
Pct 7305	Election Day	7305	1	773	166	21.47	53	96	16	1
Pct 7305	VBM	7305	1	773	269	34.80	96	157	14	1
Pct 7306	Election Day	7306	1	864	212	24.54	75	112	25	0
Pct 7306	VBM	7306	1	864	229	26.50	98	117	14	0
Pct 7307	Election Day	7307	1	671	145	21.61	47	88	11	0
Pct 7307	VBM	7307	1	671	201	29.96	75	109	16	0
Pct 7308	Election Day	7308	1	528	134	25.38	49	74	11	0
Pct 7308	VBM	7308	1	528	192	36.36	56	116	18	0
Pct 7309	Election Day	7309	1	719	168	23.37	59	93	16	0
Pct 7309	VBM	7309	1	719	175	24.34	52	111	12	0
Pct 7311	Election Day	7311	1	801	198	24.72	59	114	23	0
Pct 7311	VBM	7311	1	801	239	29.84	83	139	17	0
Pct 7312	Election Day	7312	1	814	161	19.78	52	99	10	0
Pct 7312	VBM	7312	1	814	327	40.17	110	192	22	1
Pct 7313	Election Day	7313	1	773	139	17.98	50	78	11	0
Pct 7313	VBM	7313	1	773	273	35.32	102	140	32	0
Pct 7314	Election Day	7314	1	615	80	13.01	28	38	14	0
Pct 7314	VBM	7314	1	615	204	33.17	109	50	44	0
Pct 7315	Election Day	7315	1	623	128	20.55	52	66	11	0
Pct 7315	VBM	7315	1	623	163	26.16	72	82	14	0
Pct 7316	Election Day	7316	1	701	120	17.12	41	68	11	0
Pct 7316	VBM	7316	1	701	224	31.95	107	104	16	0
Pct 7317	Election Day	7317	1	838	175	20.88	63	96	15	0
Pct 7317	VBM	7317	1	838	298	35.56	117	154	25	1
Pct 7318	Election Day	7318	1	649	130	20.03	54	57	16	0
Pct 7318	VBM	7318	1	649	202	31.12	87	90	25	0
Pct 7319	Election Day	7319	1	876	175	19.98	56	107	12	0
Pct 7319	VBM	7319	1	876	246	28.08	87	140	18	0
Pct 7321	Election Day	7321	1	576	107	18.58	47	48	10	0
Pct 7321	VBM	7321	1	576	173	30.03	97	62	13	0
Pct 7322	Election Day	7322	1	745	71	9.53	34	24	13	0
Pct 7322	VBM	7322	1	745	275	36.91	161	65	54	1
Pct 7323	Election Day	7323	1	686	159	23.18	44	102	13	1
Pct 7323	VBM	7323	1	686	199	29.01	81	101	19	0
Pct 7324	Election Day	7324	1	631	116	18.38	41	67	8	0
Pct 7324	VBM	7324	1	631	176	27.89	79	82	15	0
Pct 7325	Election Day	7325	1	792	179	22.60	65	91	22	0
Pct 7325	VBM	7325	1	792	217	27.40	80	110	26	0
Pct 7326	Election Day	7326	1	736	142	19.29	51	82	9	0
Pct 7326	VBM	7326	1	736	215	29.21	103	91	23	0
Pct 7327	Election Day	7327	1	552	53	9.60	25	18	10	0
Pct 7327	VBM	7327	1	552	210	38.04	111	55	44	0
Pct 7328	Election Day	7328	1	735	60	8.16	26	20	15	0
Pct 7328	VBM	7328	1	735	298	40.54	172	81	44	1
Pct 7329	Election Day	7329	1	419	64	15.27	27	34	5	0
Pct 7329	VBM	7329	1	419	157	37.47	70	73	16	0
Pct 7331	Election Day	7331	1	777	169	21.75	62	92	15	0
Pct 7331	VBM	7331	1	777	324	41.70	100	205	21	0
Pct 7332	Election Day	7332	1	683	141	20.64	43	83	15	0
Pct 7332	VBM	7332	1	683	194	28.40	85	95	15	0
Pct 7333	Election Day	7333	1	839	180	21.45	76	85	18	0
Pct 7333	VBM	7333	1	839	249	29.68	108	123	19	0
Pct 7334	Election Day	7334	1	760	170	22.37	45	110	14	0
Pct 7334	VBM	7334	1	760	233	30.66	84	131	17	0
Pct 7335	Election Day	7335	1	791	142	17.95	47	80	15	0
Pct 7335	VBM	7335	1	791	274	34.64	102	156	13	0
Pct 7336	Election Day	7336	1	824	176	21.36	46	114	16	0
Pct 7336	VBM	7336	1	824	280	33.98	96	170	13	0
Pct 7337	Election Day	7337	1	756	150	19.84	54	85	11	0
Pct 7337	VBM	7337	1	756	276	36.51	105	146	22	0
Pct 7338	Election Day	7338	1	803	95	11.83	37	42	16	0
Pct 7338	VBM	7338	1	803	320	39.85	171	114	37	0
Pct 7339	Election Day	7339	1	562	112	19.93	43	64	4	0
Pct 7339	VBM	7339	1	562	152	27.05	68	71	13	0
Pct 7341	Election Day	7341	1	753	155	20.58	57	89	11	0
Pct 7341	VBM	7341	1	753	199	26.43	71	114	13	0
Pct 7342	Election Day	7342	1	805	218	27.08	67	136	15	0
Pct 7342	VBM	7342	1	805	198	24.60	74	110	13	0
Pct 7343	Election Day	7343	1	591	137	23.18	43	83	9	1
Pct 7343	VBM	7343	1	591	119	20.14	34	76	9	0
Pct 7344	Election Day	7344	1	916	165	18.01	60	89	16	0
Pct 7344	VBM	7344	1	916	268	29.26	68	181	15	0
Pct 7345	Election Day	7345	1	859	175	20.37	54	113	8	0
Pct 7345	VBM	7345	1	859	197	22.93	57	130	10	0
Pct 7346	Election Day	7346	1	754	176	23.34	75	91	10	0
Pct 7346	VBM	7346	1	754	134	17.77	38	88	7	0
Pct 7347	Election Day	7347	1	786	139	17.68	46	81	12	0
Pct 7347	VBM	7347	1	786	189	24.05	60	122	6	0
Pct 7348	Election Day	7348	1	743	117	15.75	46	66	5	0
Pct 7348	VBM	7348	1	743	181	24.36	77	86	18	0
Pct 7349	Election Day	7349	1	754	160	21.22	61	86	13	0
Pct 7349	VBM	7349	1	754	226	29.97	82	125	19	0
Pct 7501	Election Day	7501	1	491	138	28.11	45	78	15	0
Pct 7501	VBM	7501	1	491	142	28.92	52	79	9	0
Pct 7502	Election Day	7502	1	674	133	19.73	38	79	16	0
Pct 7502	VBM	7502	1	674	208	30.86	53	138	16	0
Pct 7503	Election Day	7503	1	692	140	20.23	45	84	13	0
Pct 7503	VBM	7503	1	692	193	27.89	74	113	9	0
Pct 7504	Election Day	7504	1	426	75	17.61	24	40	12	0
Pct 7504	VBM	7504	1	426	131	30.75	40	78	14	0
Pct 7505	Election Day	7505	1	819	133	16.24	37	84	13	0
Pct 7505	VBM	7505	1	819	381	46.52	142	213	20	0
Pct 7506	Election Day	7506	1	753	126	16.73	47	63	16	0
Pct 7506	VBM	7506	1	753	206	27.36	75	120	11	1
Pct 7507	Election Day	7507	1	885	150	16.95	52	78	20	0
Pct 7507	VBM	7507	1	885	250	28.25	95	127	28	0
Pct 7508	Election Day	7508	1	650	133	20.46	54	67	12	0
Pct 7508	VBM	7508	1	650	265	40.77	83	165	17	0
Pct 7509/7511	Election Day	7509	1	857	155	18.09	50	93	12	0
Pct 7509/7511	VBM	7509	1	857	289	33.72	104	167	17	0
Pct 7512	Election Day	7512	1	542	107	19.74	29	69	9	0
Pct 7512	VBM	7512	1	542	178	32.84	60	104	12	0
Pct 7513	Election Day	7513	1	705	153	21.70	47	91	15	0
Pct 7513	VBM	7513	1	705	154	21.84	52	94	8	0
Pct 7514	Election Day	7514	1	780	97	12.44	39	48	9	0
Pct 7514	VBM	7514	1	780	209	26.79	72	122	15	0
Pct 7515	Election Day	7515	1	765	164	21.44	55	100	10	0
Pct 7515	VBM	7515	1	765	241	31.50	80	145	16	0
Pct 7516	Election Day	7516	1	750	146	19.47	42	93	12	0
Pct 7516	VBM	7516	1	750	277	36.93	93	160	24	0
Pct 7517	Election Day	7517	1	783	232	29.63	51	161	20	0
Pct 7517	VBM	7517	1	783	203	25.93	67	125	9	0
Pct 7518	Election Day	7518	1	802	246	30.67	62	165	19	0
Pct 7518	VBM	7518	1	802	207	25.81	42	151	15	0
Pct 7519	Election Day	7519	1	677	185	27.33	57	112	18	0
Pct 7519	VBM	7519	1	677	164	24.22	53	98	12	0
Pct 7521	Election Day	7521	1	737	188	25.51	51	121	18	0
Pct 7521	VBM	7521	1	737	210	28.49	56	142	10	0
Pct 7522	Election Day	7522	1	758	192	25.33	53	126	16	1
Pct 7522	VBM	7522	1	758	187	24.67	49	128	11	0
Pct 7523	Election Day	7523	1	685	229	33.43	52	165	12	0
Pct 7523	VBM	7523	1	685	149	21.75	42	102	5	0
Pct 7524	Election Day	7524	1	571	124	21.72	48	65	13	0
Pct 7524	VBM	7524	1	571	135	23.64	41	89	4	0
Pct 7525	Election Day	7525	1	761	167	21.94	54	94	19	0
Pct 7525	VBM	7525	1	761	190	24.97	55	121	14	0
Pct 7526	Election Day	7526	1	830	232	27.95	57	164	11	0
Pct 7526	VBM	7526	1	830	247	29.76	68	170	10	0
Pct 7527/7528	Election Day	7527	1	685	185	27.01	69	97	21	0
Pct 7527/7528	VBM	7527	1	685	175	25.55	61	98	15	0
Pct 7529	Election Day	7529	1	798	208	26.07	48	143	17	0
Pct 7529	VBM	7529	1	798	225	28.20	46	162	17	0
Pct 7531	Election Day	7531	1	821	222	27.04	55	151	16	1
Pct 7531	VBM	7531	1	821	199	24.24	58	133	9	0
Pct 7532	Election Day	7532	1	636	170	26.73	50	112	8	0
Pct 7532	VBM	7532	1	636	155	24.37	52	95	7	0
Pct 7533	Election Day	7533	1	832	292	35.10	74	196	20	0
Pct 7533	VBM	7533	1	832	189	22.72	48	130	12	0
Pct 7534	Election Day	7534	1	788	241	30.58	58	164	21	0
Pct 7534	VBM	7534	1	788	186	23.60	49	124	15	0
Pct 7535	Election Day	7535	1	684	210	30.70	51	147	12	0
Pct 7535	VBM	7535	1	684	170	24.85	44	110	13	0
Pct 7536	Election Day	7536	1	738	214	29.00	47	149	17	0
Pct 7536	VBM	7536	1	738	215	29.13	43	161	11	0
Pct 7537	Election Day	7537	1	675	197	29.19	53	134	12	0
Pct 7537	VBM	7537	1	675	163	24.15	35	122	6	0
Pct 7538	Election Day	7538	1	737	249	33.79	45	189	15	0
Pct 7538	VBM	7538	1	737	192	26.05	34	145	13	0
Pct 7539	Election Day	7539	1	849	286	33.69	65	204	17	0
Pct 7539	VBM	7539	1	849	203	23.91	32	158	15	1
Pct 7541	Election Day	7541	1	740	211	28.51	39	158	13	0
Pct 7541	VBM	7541	1	740	196	26.49	49	138	10	0
Pct 7542	Election Day	7542	1	777	210	27.03	42	147	18	0
Pct 7542	VBM	7542	1	777	207	26.64	41	155	12	0
Pct 7543	Election Day	7543	1	837	172	20.55	31	130	12	0
Pct 7543	VBM	7543	1	837	271	32.38	63	194	15	0
Pct 7544	Election Day	7544	1	784	203	25.89	48	139	16	0
Pct 7544	VBM	7544	1	784	215	27.42	54	153	9	0
Pct 7545	Election Day	7545	1	793	182	22.95	46	120	16	0
Pct 7545	VBM	7545	1	793	226	28.50	48	166	11	0
Pct 7546	Election Day	7546	1	854	253	29.63	72	161	20	0
Pct 7546	VBM	7546	1	854	229	26.81	62	149	18	0
Pct 7547	Election Day	7547	1	880	237	26.93	75	144	19	0
Pct 7547	VBM	7547	1	880	238	27.05	59	154	24	1
Pct 7548	Election Day	7548	1	934	229	24.52	64	155	10	0
Pct 7548	VBM	7548	1	934	275	29.44	68	192	16	0
Pct 7549	Election Day	7549	1	734	190	25.89	44	124	23	0
Pct 7549	VBM	7549	1	734	203	27.66	69	117	17	0
Pct 7551	Election Day	7551	1	625	205	32.80	54	139	14	0
Pct 7551	VBM	7551	1	625	179	28.64	39	131	10	0
Pct 7552	Election Day	7552	1	668	206	30.84	50	139	17	0
Pct 7552	VBM	7552	1	668	207	30.99	40	159	9	0
Pct 7553 MB	Election Day	7553	1	155	7	4.52	1	2	3	0
Pct 7553 MB	VBM	7553	1	155	82	52.90	23	56	3	0
Pct 7554	Election Day	7554	1	757	204	26.95	60	124	20	0
Pct 7554	VBM	7554	1	757	258	34.08	50	190	18	0
Pct 7555	Election Day	7555	1	835	272	32.57	59	191	21	0
Pct 7555	VBM	7555	1	835	299	35.81	61	220	16	0
Pct 7556/7557	Election Day	7556	1	921	261	28.34	78	160	22	0
Pct 7556/7557	VBM	7556	1	921	311	33.77	89	207	17	0
Pct 7601	Election Day	7601	1	786	125	15.90	35	81	10	0
Pct 7601	VBM	7601	1	786	164	20.87	65	87	9	0
Pct 7602	Election Day	7602	1	785	152	19.36	44	95	13	0
Pct 7602	VBM	7602	1	785	174	22.17	66	96	10	0
Pct 7603	Election Day	7603	1	700	177	25.29	52	104	20	0
Pct 7603	VBM	7603	1	700	165	23.57	52	100	12	0
Pct 7604	Election Day	7604	1	705	122	17.30	46	63	13	0
Pct 7604	VBM	7604	1	705	157	22.27	53	96	8	0
Pct 7605	Election Day	7605	1	679	106	15.61	49	44	13	0
Pct 7605	VBM	7605	1	679	156	22.97	76	68	11	0
Pct 7606	Election Day	7606	1	772	119	15.41	51	53	14	1
Pct 7606	VBM	7606	1	772	168	21.76	54	98	17	0
Pct 7607	Election Day	7607	1	828	145	17.51	49	76	21	0
Pct 7607	VBM	7607	1	828	232	28.02	79	131	18	0
Pct 7608	Election Day	7608	1	423	47	11.11	23	22	3	0
Pct 7608	VBM	7608	1	423	100	23.64	49	38	11	0
Pct 7609	Election Day	7609	1	826	90	10.90	37	39	14	0
Pct 7609	VBM	7609	1	826	247	29.90	141	70	37	0
Pct 7611	Election Day	7611	1	796	109	13.69	46	46	17	0
Pct 7611	VBM	7611	1	796	205	25.75	85	83	35	0
Pct 7612	Election Day	7612	1	580	93	16.03	44	39	9	0
Pct 7612	VBM	7612	1	580	170	29.31	80	78	12	0
Pct 7613	Election Day	7613	1	831	142	17.09	55	76	13	0
Pct 7613	VBM	7613	1	831	207	24.91	95	105	7	0
Pct 7614	Election Day	7614	1	875	126	14.40	51	64	12	0
Pct 7614	VBM	7614	1	875	205	23.43	85	108	12	0
Pct 7615	Election Day	7615	1	866	95	10.97	41	39	14	0
Pct 7615	VBM	7615	1	866	176	20.32	108	57	13	0
Pct 7616	Election Day	7616	1	475	99	20.84	28	64	8	0
Pct 7616	VBM	7616	1	475	143	30.11	45	84	13	0
Pct 7617	Election Day	7617	1	709	106	14.95	42	52	11	1
