PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	Yes	No	Under Vote	Over Vote
Pct 7026	VBM	7026	1	861	334	38.79	176	136	25	0
Pct 7027	Election Day	7027	1	770	141	18.31	82	35	21	0
Pct 7027	VBM	7027	1	770	241	31.30	146	79	12	0
Pct 7028	Election Day	7028	1	777	152	19.56	105	35	11	0
Pct 7028	VBM	7028	1	777	161	20.72	108	35	11	0
Pct 7029	Election Day	7029	1	813	105	12.92	78	20	8	0
Pct 7029	VBM	7029	1	813	144	17.71	115	32	9	0
Pct 7030	Election Day	7030	1	686	108	15.74	56	40	12	0
Pct 7030	VBM	7030	1	686	258	37.61	128	118	17	0
Pct 7031	Election Day	7031	1	368	35	9.51	24	7	3	0
Pct 7031	VBM	7031	1	368	173	47.01	111	47	11	0
Pct 7032	Election Day	7032	1	815	109	13.37	78	24	7	0
Pct 7032	VBM	7032	1	815	228	27.98	149	63	15	0
Pct 7033	Election Day	7033	1	705	157	22.27	99	41	17	0
Pct 7033	VBM	7033	1	705	151	21.42	101	43	6	0
Pct 7034	Election Day	7034	1	781	139	17.80	99	22	17	0
Pct 7034	VBM	7034	1	781	119	15.24	86	22	9	0
Pct 7035	Election Day	7035	1	310	70	22.58	53	14	4	0
Pct 7035	VBM	7035	1	310	63	20.32	41	19	7	0
Pct 7036	Election Day	7036	1	808	83	10.27	56	19	7	0
Pct 7036	VBM	7036	1	808	235	29.08	139	86	10	0
Pct 7037	Election Day	7037	1	695	66	9.50	48	8	9	0
Pct 7037	VBM	7037	1	695	70	10.07	57	10	3	0
Pct 7038	Election Day	7038	1	817	98	12.00	68	25	7	0
Pct 7038	VBM	7038	1	817	246	30.11	136	97	11	0
Pct 7039	Election Day	7039	1	717	121	16.88	79	37	4	0
Pct 7039	VBM	7039	1	717	203	28.31	121	70	15	0
Pct 7041 MB	Election Day	7041	1	52	1	1.92	1	0	0	0
Pct 7041 MB	VBM	7041	1	52	21	40.38	13	8	1	0
Pct 7042	Election Day	7042	1	600	85	14.17	47	30	8	0
Pct 7042	VBM	7042	1	600	198	33.00	133	57	8	0
Pct 7043	Election Day	7043	1	793	100	12.61	70	24	7	0
Pct 7043	VBM	7043	1	793	252	31.78	152	71	25	0
Pct 7044	Election Day	7044	1	738	88	11.92	63	19	7	0
Pct 7044	VBM	7044	1	738	104	14.09	68	24	10	0
Pct 7045	Election Day	7045	1	697	109	15.64	56	37	16	0
Pct 7045	VBM	7045	1	697	258	37.02	148	89	22	0
Pct 7046	Election Day	7046	1	385	58	15.06	33	20	6	0
Pct 7046	VBM	7046	1	385	130	33.77	77	51	5	0
Pct 7047	Election Day	7047	1	742	105	14.15	71	26	8	0
Pct 7047	VBM	7047	1	742	283	38.14	155	107	18	0
Pct 7048	Election Day	7048	1	730	93	12.74	55	28	8	0
Pct 7048	VBM	7048	1	730	223	30.55	153	53	18	0
Pct 7049	Election Day	7049	1	729	140	19.20	102	28	6	0
Pct 7049	VBM	7049	1	729	219	30.04	121	80	17	0
Pct 7051	Election Day	7051	1	777	94	12.10	53	27	14	0
Pct 7051	VBM	7051	1	777	301	38.74	191	90	19	0
Pct 7052	Election Day	7052	1	759	125	16.47	75	36	13	0
Pct 7052	VBM	7052	1	759	263	34.65	165	81	22	0
Pct 7053	Election Day	7053	1	407	37	9.09	24	12	1	0
Pct 7053	VBM	7053	1	407	175	43.00	97	62	12	0
Pct 7054	Election Day	7054	1	795	138	17.36	91	36	11	0
Pct 7054	VBM	7054	1	795	213	26.79	146	59	10	0
Pct 7101 MB	Election Day	7101	1	113	2	1.77	0	1	1	0
Pct 7101 MB	VBM	7101	1	113	54	47.79	42	10	1	0
Pct 7201	Election Day	7201	1	828	158	19.08	108	38	12	0
Pct 7201	VBM	7201	1	828	279	33.70	194	71	12	0
Pct 7202	Election Day	7202	1	744	177	23.79	122	42	13	0
Pct 7202	VBM	7202	1	744	249	33.47	150	83	12	0
Pct 7203	Election Day	7203	1	755	172	22.78	121	38	14	0
Pct 7203	VBM	7203	1	755	203	26.89	141	49	12	0
Pct 7204	Election Day	7204	1	790	166	21.01	114	44	9	0
Pct 7204	VBM	7204	1	790	280	35.44	204	73	8	0
Pct 7205	Election Day	7205	1	822	182	22.14	119	50	14	0
Pct 7205	VBM	7205	1	822	319	38.81	213	91	16	1
Pct 7206	Election Day	7206	1	325	84	25.85	60	23	2	0
Pct 7206	VBM	7206	1	325	85	26.15	56	24	5	0
Pct 7207	Election Day	7207	1	533	113	21.20	79	23	9	1
Pct 7207	VBM	7207	1	533	136	25.52	101	37	2	0
Pct 7208	Election Day	7208	1	542	85	15.68	69	12	6	0
Pct 7208	VBM	7208	1	542	183	33.76	124	51	11	0
Pct 7209	Election Day	7209	1	491	69	14.05	39	17	13	0
Pct 7209	VBM	7209	1	491	251	51.12	178	57	14	0
Pct 7301	Election Day	7301	1	834	156	18.71	111	33	12	0
Pct 7301	VBM	7301	1	834	254	30.46	169	72	12	0
Pct 7302	Election Day	7302	1	708	148	20.90	98	33	16	0
Pct 7302	VBM	7302	1	708	305	43.08	215	81	9	0
Pct 7303	Election Day	7303	1	839	188	22.41	139	36	12	0
Pct 7303	VBM	7303	1	839	239	28.49	150	76	13	0
Pct 7304	Election Day	7304	1	860	199	23.14	135	51	14	0
Pct 7304	VBM	7304	1	860	282	32.79	196	75	10	0
Pct 7305	Election Day	7305	1	773	166	21.47	102	57	7	0
Pct 7305	VBM	7305	1	773	269	34.80	189	72	8	0
Pct 7306	Election Day	7306	1	864	212	24.54	144	52	16	0
Pct 7306	VBM	7306	1	864	229	26.50	147	73	9	0
Pct 7307	Election Day	7307	1	671	145	21.61	109	29	7	0
Pct 7307	VBM	7307	1	671	201	29.96	133	59	8	0
Pct 7308	Election Day	7308	1	528	134	25.38	91	34	9	0
Pct 7308	VBM	7308	1	528	192	36.36	115	67	8	0
Pct 7309	Election Day	7309	1	719	168	23.37	111	44	12	1
Pct 7309	VBM	7309	1	719	175	24.34	118	48	9	0
Pct 7311	Election Day	7311	1	801	198	24.72	148	42	7	1
Pct 7311	VBM	7311	1	801	239	29.84	160	71	9	0
Pct 7312	Election Day	7312	1	814	161	19.78	116	32	13	0
Pct 7312	VBM	7312	1	814	327	40.17	199	109	16	0
Pct 7313	Election Day	7313	1	773	139	17.98	94	42	2	0
Pct 7313	VBM	7313	1	773	273	35.32	181	80	13	0
Pct 7314	Election Day	7314	1	615	80	13.01	52	18	10	0
Pct 7314	VBM	7314	1	615	204	33.17	139	47	16	0
Pct 7315	Election Day	7315	1	623	128	20.55	96	29	4	0
Pct 7315	VBM	7315	1	623	163	26.16	122	41	6	0
Pct 7316	Election Day	7316	1	701	120	17.12	84	27	9	0
Pct 7316	VBM	7316	1	701	224	31.95	143	79	6	0
Pct 7317	Election Day	7317	1	838	175	20.88	122	43	10	0
Pct 7317	VBM	7317	1	838	298	35.56	195	81	20	1
Pct 7318	Election Day	7318	1	649	130	20.03	84	33	11	0
Pct 7318	VBM	7318	1	649	202	31.12	123	65	14	0
Pct 7319	Election Day	7319	1	876	175	19.98	118	47	10	0
Pct 7319	VBM	7319	1	876	246	28.08	160	75	10	0
Pct 7321	Election Day	7321	1	576	107	18.58	74	25	6	0
Pct 7321	VBM	7321	1	576	173	30.03	118	50	5	1
Pct 7322	Election Day	7322	1	745	71	9.53	51	8	12	0
Pct 7322	VBM	7322	1	745	275	36.91	196	60	23	0
Pct 7323	Election Day	7323	1	686	159	23.18	112	38	10	0
Pct 7323	VBM	7323	1	686	199	29.01	127	64	11	0
Pct 7324	Election Day	7324	1	631	116	18.38	83	24	9	0
Pct 7324	VBM	7324	1	631	176	27.89	125	42	11	0
Pct 7325	Election Day	7325	1	792	179	22.60	118	53	7	0
Pct 7325	VBM	7325	1	792	217	27.40	150	54	12	0
Pct 7326	Election Day	7326	1	736	142	19.29	103	32	7	0
Pct 7326	VBM	7326	1	736	215	29.21	152	49	17	0
Pct 7327	Election Day	7327	1	552	53	9.60	34	15	4	0
Pct 7327	VBM	7327	1	552	210	38.04	167	29	17	0
Pct 7328	Election Day	7328	1	735	60	8.16	33	14	12	0
Pct 7328	VBM	7328	1	735	298	40.54	223	58	15	1
Pct 7329	Election Day	7329	1	419	64	15.27	47	18	2	0
Pct 7329	VBM	7329	1	419	157	37.47	115	40	5	0
Pct 7331	Election Day	7331	1	777	169	21.75	114	49	6	0
Pct 7331	VBM	7331	1	777	324	41.70	226	85	13	0
Pct 7332	Election Day	7332	1	683	141	20.64	96	39	6	0
Pct 7332	VBM	7332	1	683	194	28.40	136	51	6	1
Pct 7333	Election Day	7333	1	839	180	21.45	122	47	12	0
Pct 7333	VBM	7333	1	839	249	29.68	170	66	16	0
Pct 7334	Election Day	7334	1	760	170	22.37	128	33	8	0
Pct 7334	VBM	7334	1	760	233	30.66	167	54	11	0
Pct 7335	Election Day	7335	1	791	142	17.95	98	35	9	0
Pct 7335	VBM	7335	1	791	274	34.64	184	75	11	1
Pct 7336	Election Day	7336	1	824	176	21.36	125	44	7	0
Pct 7336	VBM	7336	1	824	280	33.98	189	83	8	0
Pct 7337	Election Day	7337	1	756	150	19.84	102	41	8	0
Pct 7337	VBM	7337	1	756	276	36.51	176	79	19	0
Pct 7338	Election Day	7338	1	803	95	11.83	67	19	10	0
Pct 7338	VBM	7338	1	803	320	39.85	226	71	25	0
Pct 7339	Election Day	7339	1	562	112	19.93	80	26	7	0
Pct 7339	VBM	7339	1	562	152	27.05	112	24	17	0
Pct 7341	Election Day	7341	1	753	155	20.58	119	34	6	0
Pct 7341	VBM	7341	1	753	199	26.43	151	39	10	0
Pct 7342	Election Day	7342	1	805	218	27.08	166	44	8	0
Pct 7342	VBM	7342	1	805	198	24.60	136	56	6	0
Pct 7343	Election Day	7343	1	591	137	23.18	109	20	7	1
Pct 7343	VBM	7343	1	591	119	20.14	91	21	6	0
Pct 7344	Election Day	7344	1	916	165	18.01	124	35	6	0
Pct 7344	VBM	7344	1	916	268	29.26	186	68	14	0
Pct 7345	Election Day	7345	1	859	175	20.37	132	35	8	0
Pct 7345	VBM	7345	1	859	197	22.93	148	42	8	0
Pct 7346	Election Day	7346	1	754	176	23.34	140	30	6	0
Pct 7346	VBM	7346	1	754	134	17.77	104	23	7	0
Pct 7347	Election Day	7347	1	786	139	17.68	110	22	7	0
Pct 7347	VBM	7347	1	786	189	24.05	147	36	5	0
Pct 7348	Election Day	7348	1	743	117	15.75	84	28	4	0
Pct 7348	VBM	7348	1	743	181	24.36	141	33	8	0
Pct 7349	Election Day	7349	1	754	160	21.22	114	36	10	0
Pct 7349	VBM	7349	1	754	226	29.97	167	48	13	0
Pct 7501	Election Day	7501	1	491	138	28.11	93	30	16	0
Pct 7501	VBM	7501	1	491	142	28.92	85	49	8	0
Pct 7502	Election Day	7502	1	674	133	19.73	86	37	10	1
Pct 7502	VBM	7502	1	674	208	30.86	133	66	9	0
Pct 7503	Election Day	7503	1	692	140	20.23	109	26	5	0
Pct 7503	VBM	7503	1	692	193	27.89	148	40	8	0
Pct 7504	Election Day	7504	1	426	75	17.61	53	14	9	0
Pct 7504	VBM	7504	1	426	131	30.75	100	24	8	0
Pct 7505	Election Day	7505	1	819	133	16.24	106	19	9	0
Pct 7505	VBM	7505	1	819	381	46.52	284	79	16	0
Pct 7506	Election Day	7506	1	753	126	16.73	94	25	8	0
Pct 7506	VBM	7506	1	753	206	27.36	155	44	7	0
Pct 7507	Election Day	7507	1	885	150	16.95	105	33	12	0
Pct 7507	VBM	7507	1	885	250	28.25	177	53	22	0
Pct 7508	Election Day	7508	1	650	133	20.46	77	48	8	0
Pct 7508	VBM	7508	1	650	265	40.77	184	68	13	1
Pct 7509/7511	Election Day	7509	1	857	155	18.09	113	37	5	0
Pct 7509/7511	VBM	7509	1	857	289	33.72	195	77	17	0
Pct 7512	Election Day	7512	1	542	107	19.74	83	16	9	0
Pct 7512	VBM	7512	1	542	178	32.84	131	32	15	0
Pct 7513	Election Day	7513	1	705	153	21.70	116	20	17	0
Pct 7513	VBM	7513	1	705	154	21.84	128	19	7	0
Pct 7514	Election Day	7514	1	780	97	12.44	66	17	14	0
Pct 7514	VBM	7514	1	780	209	26.79	161	32	16	0
Pct 7515	Election Day	7515	1	765	164	21.44	120	31	14	0
Pct 7515	VBM	7515	1	765	241	31.50	177	51	16	0
Pct 7516	Election Day	7516	1	750	146	19.47	113	27	7	0
Pct 7516	VBM	7516	1	750	277	36.93	205	57	15	0
Pct 7517	Election Day	7517	1	783	232	29.63	192	31	9	0
Pct 7517	VBM	7517	1	783	203	25.93	154	37	10	0
Pct 7518	Election Day	7518	1	802	246	30.67	200	41	5	0
Pct 7518	VBM	7518	1	802	207	25.81	155	51	2	0
Pct 7519	Election Day	7519	1	677	185	27.33	147	28	10	1
Pct 7519	VBM	7519	1	677	164	24.22	126	30	8	0
Pct 7521	Election Day	7521	1	737	188	25.51	139	35	15	0
Pct 7521	VBM	7521	1	737	210	28.49	167	33	9	1
Pct 7522	Election Day	7522	1	758	192	25.33	157	28	11	0
Pct 7522	VBM	7522	1	758	187	24.67	151	29	8	0
Pct 7523	Election Day	7523	1	685	229	33.43	185	37	8	0
Pct 7523	VBM	7523	1	685	149	21.75	116	29	4	0
Pct 7524	Election Day	7524	1	571	124	21.72	99	21	6	0
Pct 7524	VBM	7524	1	571	135	23.64	105	22	8	0
Pct 7525	Election Day	7525	1	761	167	21.94	136	18	13	0
Pct 7525	VBM	7525	1	761	190	24.97	153	27	10	0
Pct 7526	Election Day	7526	1	830	232	27.95	194	27	11	0
Pct 7526	VBM	7526	1	830	247	29.76	210	30	8	1
Pct 7527/7528	Election Day	7527	1	685	185	27.01	146	30	10	0
Pct 7527/7528	VBM	7527	1	685	175	25.55	137	28	9	0
Pct 7529	Election Day	7529	1	798	208	26.07	165	38	5	0
Pct 7529	VBM	7529	1	798	225	28.20	175	38	12	0
Pct 7531	Election Day	7531	1	821	222	27.04	172	36	15	0
Pct 7531	VBM	7531	1	821	199	24.24	170	27	5	0
Pct 7532	Election Day	7532	1	636	170	26.73	126	33	11	0
Pct 7532	VBM	7532	1	636	155	24.37	113	34	8	0
Pct 7533	Election Day	7533	1	832	292	35.10	228	48	14	0
Pct 7533	VBM	7533	1	832	189	22.72	151	35	4	0
Pct 7534	Election Day	7534	1	788	241	30.58	189	40	14	0
Pct 7534	VBM	7534	1	788	186	23.60	143	40	3	1
Pct 7535	Election Day	7535	1	684	210	30.70	161	40	8	1
Pct 7535	VBM	7535	1	684	170	24.85	136	25	7	0
Pct 7536	Election Day	7536	1	738	214	29.00	166	42	6	0
Pct 7536	VBM	7536	1	738	215	29.13	166	41	9	0
Pct 7537	Election Day	7537	1	675	197	29.19	153	32	13	0
Pct 7537	VBM	7537	1	675	163	24.15	129	29	6	0
Pct 7538	Election Day	7538	1	737	249	33.79	198	38	13	0
Pct 7538	VBM	7538	1	737	192	26.05	150	39	5	0
Pct 7539	Election Day	7539	1	849	286	33.69	229	42	15	0
Pct 7539	VBM	7539	1	849	203	23.91	169	27	10	0
Pct 7541	Election Day	7541	1	740	211	28.51	170	32	9	0
Pct 7541	VBM	7541	1	740	196	26.49	163	31	3	0
Pct 7542	Election Day	7542	1	777	210	27.03	162	37	8	0
Pct 7542	VBM	7542	1	777	207	26.64	171	31	6	0
Pct 7543	Election Day	7543	1	837	172	20.55	138	24	12	0
Pct 7543	VBM	7543	1	837	271	32.38	213	46	11	0
Pct 7544	Election Day	7544	1	784	203	25.89	155	37	11	0
Pct 7544	VBM	7544	1	784	215	27.42	179	31	6	0
Pct 7545	Election Day	7545	1	793	182	22.95	151	22	9	0
Pct 7545	VBM	7545	1	793	226	28.50	176	40	10	0
Pct 7546	Election Day	7546	1	854	253	29.63	182	55	15	1
Pct 7546	VBM	7546	1	854	229	26.81	169	45	16	0
Pct 7547	Election Day	7547	1	880	237	26.93	190	40	8	0
Pct 7547	VBM	7547	1	880	238	27.05	184	40	17	1
Pct 7548	Election Day	7548	1	934	229	24.52	183	35	11	0
Pct 7548	VBM	7548	1	934	275	29.44	221	50	6	0
Pct 7549	Election Day	7549	1	734	190	25.89	147	33	11	0
Pct 7549	VBM	7549	1	734	203	27.66	160	35	9	0
Pct 7551	Election Day	7551	1	625	205	32.80	146	52	9	0
Pct 7551	VBM	7551	1	625	179	28.64	131	42	7	0
Pct 7552	Election Day	7552	1	668	206	30.84	157	36	14	0
Pct 7552	VBM	7552	1	668	207	30.99	160	45	4	0
Pct 7553 MB	Election Day	7553	1	155	7	4.52	4	1	0	0
Pct 7553 MB	VBM	7553	1	155	82	52.90	66	15	1	0
Pct 7554	Election Day	7554	1	757	204	26.95	150	46	9	0
Pct 7554	VBM	7554	1	757	258	34.08	200	50	10	0
Pct 7555	Election Day	7555	1	835	272	32.57	217	44	12	0
Pct 7555	VBM	7555	1	835	299	35.81	225	63	10	0
Pct 7556/7557	Election Day	7556	1	921	261	28.34	188	62	11	0
Pct 7556/7557	VBM	7556	1	921	311	33.77	221	85	7	0
Pct 7601	Election Day	7601	1	786	125	15.90	83	32	11	0
Pct 7601	VBM	7601	1	786	164	20.87	126	27	9	0
Pct 7602	Election Day	7602	1	785	152	19.36	115	26	11	0
Pct 7602	VBM	7602	1	785	174	22.17	124	42	10	0
Pct 7603	Election Day	7603	1	700	177	25.29	127	36	13	0
Pct 7603	VBM	7603	1	700	165	23.57	135	24	5	0
Pct 7604	Election Day	7604	1	705	122	17.30	89	25	9	0
Pct 7604	VBM	7604	1	705	157	22.27	131	20	7	0
Pct 7605	Election Day	7605	1	679	106	15.61	76	16	16	0
Pct 7605	VBM	7605	1	679	156	22.97	122	22	11	0
Pct 7606	Election Day	7606	1	772	119	15.41	89	18	13	0
Pct 7606	VBM	7606	1	772	168	21.76	127	31	11	0
Pct 7607	Election Day	7607	1	828	145	17.51	101	28	16	0
Pct 7607	VBM	7607	1	828	232	28.02	169	43	15	0
Pct 7608	Election Day	7608	1	423	47	11.11	34	9	6	0
Pct 7608	VBM	7608	1	423	100	23.64	66	25	8	0
Pct 7609	Election Day	7609	1	826	90	10.90	60	8	23	0
Pct 7609	VBM	7609	1	826	247	29.90	180	42	26	0
Pct 7611	Election Day	7611	1	796	109	13.69	76	15	19	0
Pct 7611	VBM	7611	1	796	205	25.75	147	25	30	0
Pct 7612	Election Day	7612	1	580	93	16.03	62	21	10	0
Pct 7612	VBM	7612	1	580	170	29.31	125	34	12	0
Pct 7613	Election Day	7613	1	831	142	17.09	100	28	16	0
Pct 7613	VBM	7613	1	831	207	24.91	156	39	12	0
Pct 7614	Election Day	7614	1	875	126	14.40	91	22	14	0
Pct 7614	VBM	7614	1	875	205	23.43	160	33	13	0
Pct 7615	Election Day	7615	1	866	95	10.97	64	17	13	0
Pct 7615	VBM	7615	1	866	176	20.32	143	24	9	0
Pct 7616	Election Day	7616	1	475	99	20.84	77	16	6	0
Pct 7616	VBM	7616	1	475	143	30.11	110	24	8	0
Pct 7617	Election Day	7617	1	709	106	14.95	71	17	18	0
